user,ulasan,rating,label,tanggal
Aliran putih,"Seller banyak komplain bab COD via JnT tidak bisa kirim hp ke luar pulau, tp gak ditanggapin. Padahal uda dijelaskan dideskripsi, namun tetap ada aja buyer order COD kirim Luar pulau. JNT yg punya aturan bgitu, seller disalahin. Kita kirim beresiko, ga dikirim mlh toko di PENALTI. Aturan koq bikin males jualan gini. Klo toko abal2 si ga masalah, ini saya jual buat kebutuhan sehari2 e. Jual di shopee uda lama & ga pernah nipu. Apa ga butuh seller apa gimana tu shopee? Aturan kaku Ancur lama2",1,negatif,23 Februari 2021
Bakwan Net,"Mengenai voucher gratis ongkir, kalau memang ada pembatasan penggunaan voucher gratis ongkir perhari/perminggu, seharusnya sistem memberi respon pemberitahuan/warning bahwa penggunaan voucher gratis ongkir sudah melebihi batas maksimal penggunaan. Gak bisa diKLIK misalnya. Ada pemberitahuan kepada pemilik akun terlebih dahulu. Bukan tiba2 dikenai sanksi pembatasan akun secara sepihak. Kecewa sekali, padahal saldo masih ada, malah tidak bisa digunakan. Mohon sistem diperbaiki.",1,negatif,26 Februari 2021
Riana Kartika,Sangat sangat lemot...masa mau belanja saja susah nya minta ampun...padahal sinyal juga sdah bagus,1,negatif,04 Maret 2021
Dionisius Sinaga,"Sangat mengecewakan pihak shopee tidak pernah kasih solusi yg baik bagi pembeli, malah cenderung bertele2 dan menguntungkan pihak penjual yg jg ga kasih solusi, pesan barang sdh sebulan ga dikirim, diajukan pembtalan ditolak. Pesanan apa sampai sebulan ga dikirim2. Dan solusi ga ada. Jelek pelayanan shopee.",1,negatif,03 Maret 2021
Rose Diana,"Aplikasi ga mutu !!! ga berguna di setiap promo nya uninstal aja dah buang"" quota aja",1,negatif,08 Maret 2021
Didi Sentoussa91,sangat kecewa dengan pengiriman nya selalu tersendat² terusssssss. selalu meleset dari estimasi waktu pengiriman,1,negatif,12 Maret 2021
Ukiw Skylark,Tolong masukin ke guild yg ada di dalam proses belajar mengajar yang baik dan benar saja tak cukup untuk nama bayi islami Muslim adalah luar biasa yang tidak memiliki informasinya saya akan belajar supaya bisa buat moda transportasi yang penting untuk dilakukan namun bisa juga pulsa murah di fb panggil aku lentera jiwa manusia yang penting untuk dilakukan namun bisa juga pulsa murah di fb panggil aku lentera hati,1,negatif,07 Maret 2021
Hermanto Jimbo,"Katanya cicilan 0% pake kartu kredit di shoope, eh ternyata kena cas biaya layanan dan casnya sangat besar sekali. Sama saja ada bunganya, harusnya tambahan cas dihapuskan. Mau beli HP atau pun barang lainnya malah lebih mahal dari harga ofline,karena biaya administrasi mending di toko sebelah ada yg gk kena cas.",1,negatif,21 Januari 2021
WAHYU MARITA Channel,Semakin kesini semakin bobrok.. bagi penjual potongan admin terlalu besar. Dan sgt merugikan penjual thankz,1,negatif,06 Maret 2021
Ni Kadek Maya Parwati,"Lagi kecewa bgt sma shopee semua voucher gratis ongkir maupun voucher cash back ngk ada yg bisa di gunainn pas di klik ga mau ke potong ongkirnya dan ada notif voucher shopee tidak sahh gmna sihh ini kmaren"" gak prnh bgini saya beli pun voucher gratis ongkirr gak bisa juga di gunakan ini shoppe knp sihh mana udah isi shopee pay paspasan lgii padahal perlu bgt beli sesuatu ehh kyk gini aplikasinya kecewa bgtt",1,negatif,12 Maret 2021
Vanessa Nessa,"Akun dibatasi , dan harus username, mana bisa gw Inget. Yang gw Inget hanya awalan.",1,negatif,01 Maret 2021
AWAN CHANNEL,"Di akun saya tidak ada layanan Shopeylater nya padahal saya belanja di shopee bisa sampai 8 x seminggu,",1,negatif,14 Maret 2021
Mohay Alamsyah,"Shopee kenapa c mau order kok sulit bgt. Smp sebel, mau d cek out aja kok susah amat😡😡😠🤬🤬",1,negatif,16 Maret 2021
Leny Lidiya,"Saldo spp tiba"" ilang nrasfer sendiri ke ""Buka kios web"" . Padahal saya gak melakukan transaksi apapun . Setengah jam Sebelumya saya dapat telvon dari pihak shopee(kata dia) yang memberitahukan bahwa saya mendapatkan hadiah vocher shopee. Dan harus memenuhi syarat ini itu. Gak lama kemudian ada pemberitahuan kalo saya sdh melakukan pembayaran ke ""Buka kios web"" melalui shopeepay tanpa sepengetahuan saya . Padahal saya gak merasa transaksi apapun. Kok bisa yaa.. aneh,,, saya kecewa sih :)",1,negatif,27 Februari 2021
Astri ani,Sumpah kecewa banget sama shopee sekarang:'( kembalikan pilihan ekspedisi kaya dulu ...,1,negatif,17 Maret 2021
fahmi ismanu,"Payaaahh...make shopee dah lama tapi msh belum bisa shopee pay latternya, giliran ada pengguna baru lgsg bisa limitnya gedee lagi,paraahh.. parah dah pokoknya",1,negatif,12 Maret 2021
Yani SNA,Admin shopee nd bs menyelesaikan masalah percuma d bikinkan forum diskusi .. ingat shopee besar krn pembeli klo bnyk pembeli yg kecewa smoga shopee nd berakhir spt path nokia dll.. mengecewakan sm adminnya..,1,negatif,07 Maret 2021
karaoke Raja,"Saya sebagai pembeli formula pertama merasa puas, setelah saya beli dan bayar melalui resmi ke shopee.barang tidak di kirim dan uang tidak di kembalikan .kecewa banget sama pelayanan Nya!!!",1,negatif,19 Februari 2021
Kekey Rahmad,"Shoope iklannya tolong di kurngi napa terus orang mau main game tapi iklan terus jadi ganggu udah iklannya gak bisa di keluarkan jadi ganggu banget tolong iklannya di kurang, MENGGANGU",1,negatif,03 Maret 2021
Ismayanti Pangalinan,"Jd pembeli dg status premium gak ngaruh, tiap komplain barang selalu lama. Mau ganti barang yang gak cacat aja lama dan ribet. Minta bukti bungkusan dan unboxing. Dr pihak penjual pun lepas tangan, sy sudah mengirimkan semua buktinya msh aja ribet. Cuma mau ganti barang yg gak cacat aja susahnyaaaa mlh kebanyakan dr pihak pembeli yg dirugikan.",1,negatif,16 Februari 2021
kimia saki,"Ini shopeenya kenapa sih, saya bela belain ganti nomer demi shope Malah kode OTP nya ngak masuk Saya udah nunguin 24 JAM Mendingan kalian ngak usah downlod aplikasi ini 🐶🐶",1,negatif,03 Maret 2021
Diki Kurniawan,Untuk pengembalian dananya saat paket tidak sesuai pemesan ribet sama lama banget proses kagak jelas juga dah.,1,negatif,09 Maret 2021
Galuh Asmaradani,Semakin sini aplikasinya semakin buruk kecewa saya akan hal ini saya tidak bisa membuat pesanan karena slalu eror,1,negatif,22 Februari 2021
The Guardian,"Aplikasi nya makin lama makin berat, loadingnya makin lama, ngklik menu gak langsung berpindah menu kek masih mikir mo ngapain nih aplikasinya, padahal dulu awal shopee enak lancar"" makenya. Tolong diperbaiki lagi bagian developer aplikasinya seperti aplikasi tetangga yg walopun udah sering update tapi performa aplikasi ttp cepat. Kalo udah lancar, saya ubah ulasan dan bintang saya, trimakasih.",1,negatif,24 Februari 2021
A Sandi,Knapa sih mau daftar kok di persulit. Pakai FB nggak bisa pakai EMAIL jga nggak bisa sbnarnya maunya pakai apa sih jdi pusing gua😵😵😵😤😤😤,1,negatif,03 Maret 2021
dika 69,"kecewa ga bisa menambahkan kartu kredit, ketika meminta otp malah ga dpt dpt otpnya tindakan lebih lanjutnya dong admin",1,negatif,01 Maret 2021
Rafellya Putri,"Gak banget deh ini aplikasi , mau blnj perdana saja ribet nya minta ampun . Cb gk terlanjur isi saldo 1jt ogah gue blnj di aplikasi ini",1,negatif,01 Maret 2021
Mochamad Firman Syah,"Error' D07 voucher sudah di gunakan padahal masa berlaku masih lama, lagian kalo dah di gunakan kenapa masih dipajang tu voucher, gak jelas banget sih????, Makin lama makin ngaco👎👎👎",1,negatif,17 Februari 2021
Husni ROXETTE,Gobloknya verifikasi nomor HP aja susah nya minta ampun kalo udah terdaftar minta lagi yang belum didaftar kan,1,negatif,11 Maret 2021
Maoizah Fadila,"Ahir Ahir ini sering gak bisa dipake voucher gratis ongkir nya jadi risih deh,Jan download Shopee yang sekarang gak kayak yang dulu sekarang malah makin jelelkkkkkkkkkkk!!!!!!!!",1,negatif,19 Februari 2021
Dash Phone,"Kok gak bisa ya buat cekout , harus nunggu vertifikasi lama bgt terus nggak tau barang udah di kemas atau belum nya",1,negatif,13 Maret 2021
Devi Lusiana,"Pengiriman lewat shopee expres standar lama bgt ,ngehambat aktivitas,mau pergi untuk keperluan mendadak juga was was ,kasian jga sma kurir kalo gk ada d rmh,kalo d rmh gk ada yg bisa ketitipan krena kerja ,tolong ya shopee untuk pengiriman nya lebih tepat waktu ,estimasi hari senin tgl 22-02-2021 tapi sampe hari ini belum ada ,,kecewa di pengiriman nya aja !",1,negatif,23 Februari 2021
Bayu Toyeck,"Kenapa saya melakukan pembayaran via shopee pay nggak bisa , malah keluar tulisan untuk keamanan anda",1,negatif,11 Maret 2021
nurani minarasa,"Gwe kesaal sekali nih sama shopee... Kna pas mau cekout slalu gagal... Padahal jaringan dipake youtube atw apa bagus, tapi pas di pake shopee jaringan slalu tak tersedia",1,negatif,13 Maret 2021
Mangan bareng yukkk,"Shopee sekarang sudah SANGAT MENCEKIK SEKALI . KATANYA GRATIS ONGKIR . TETAPI KENA ONGKIR LEBIH MAHAL . ONGKIRNYA BENER"" MENCEKIK SEKALI . SAYA SUDAH BERLANGGANAN LAMA TETAPI MAKIN KESINI KENAPA MALAH MAKIN MAHAL ???",1,negatif,05 Maret 2021
Imas Gayatri,"Kecewa bgt, kenapa untuk konfirmasi alamatnya susah bgt yaa? Udh berhari-hari di coba engga bisa-bisa. Di hp mba ipar ku juga sama aja begitu. Mau nambah alamat baru terkendala di bagian ""Konfirmasi Alamat"" padahal semua udh bener, kecamatan, kabupaten, kota semua sesuai di kk. Gimana ini? Mau belanja jadi susah.",1,negatif,23 Februari 2021
Muhammad Kondari,Untuk pengiriman lama banget..untuk pelayanan keluhan customer. Masih bagus Tokopedia kemana-mana,1,negatif,08 Maret 2021
Mang Wajit,"Shopee kenapa sih, mau menetapkan alamat malah ke Banten Mulu, udah tau Setu itu di Jawa barat emosi👿 mau pesen gabisa Mulu gara² alamat nya ga valid",1,negatif,28 Februari 2021
Muis Rauf,"Kemarin saya kasih bintang 5, sekarang saya kasih 1, kl ada bintang 0, itu yg saya kasih, pelyanan shopee tambah buruk, belanja online ga sesuai barang ga bisa dikembalikan, shopee mencurigakan terlibat penipuan dgn pedagang nya... Mau ajukan pengembalian ga ada pilihannya, aplikasi ga jelas",1,negatif,23 Februari 2021
Candra Maulana,"Parah sih skr penyedia jasa pengiriman malah ga bisa milih sesuai keinginan kita, yg ada malah keinginan shopee. Kecewa bgt. MOHON KEMBALIKAN JASA PENGIRIMAN SEPERTI DULU....!!",1,negatif,10 Maret 2021
Dwi Kumalasari,Aku suka belanja di shopee karna disc nya banyak daan gak ribet sering kali belanja ke shopee baru kali ini kecewa karena sistem shopee yang tiba2 barang yg aku beli di batalkan dapat 1 hari setelah checkout karena kesalahan sistem . Sepihak bgt sih kan aku udah seneng bgt ehh tiba2 di batalkan tolong dong shopee jangan kaya gitu kan ngecewain bgt,1,negatif,04 Maret 2021
Ab Muhammad,Ancur... Ancur... Alamat sudah tertera jelas... Dri tgal pesanan sampe sekrang belum sampe... Tolong di perbaiki layanan nya... Kalo di kasih penilaian di liat ya developer... Di respon cepat apa yg konsumen ada inginkan...,1,negatif,21 Februari 2021
Belajar ilmu kue,"Setelah update redmi 8a pro malah g bisa buka Shopee tanam padahal jaringan, browser, semua normal, kacau",1,negatif,25 Februari 2021
NAY LA,"Ma'aaaaaaaf banget min,, Shopee sekarang g kaya dulu, sekarang lemoooot parah,,,, Mau pilih barang lama kebukanya, malah"" g bisa kebuka, harus tutup apk dulu trus nyari lagi,, Mohon dong diperbaiki biar enak kalau milih"" barang,,,",1,negatif,14 Februari 2021
Tiananda Wardana,Tolong kembalikan kebijakan memilih jasa kirim!!! Fitur baru malah bikin ribet!,1,negatif,16 Maret 2021
Saya Intan,"Suka sih, tapi lama"" bgeselin awalnya lengkap terus orderan ku eh pas aku belanja di olsho GGI grup Jember dikecewain, beli ampe 2kg, masa ada 5 barang ga dikirim itu milik CS bukan milik gua. Sampe Nyokap aku marah Shopee ku mau di uninstall gara"" itu",1,negatif,21 Februari 2021
tekhnik sukses,"Mohon direspon kepada shopee, untuk pengembalian dana dari shopeepay mohon jangan dipersulit, saya verifikasi foto sampai 8kali gagal terus chat sama opratornya ya cuma disuruh ft lagi trus gda kejelasan sampe 4 hari gmn nihhhh...????",1,negatif,21 Februari 2021
Fahmie Fadhillah,Sekarang ga bisa milih ekspedisi J&t express. Saya cuma percaya sama j&t express,1,negatif,16 Maret 2021
Andik Dik,Sekarang shopee emang parah masak biaya penaganan sama ongkir mahal biaya penanganan? Bisa jelaskan .!!,1,negatif,16 Maret 2021
ricardo pertiwi,Kalau rokok di jual disini...kalau perlengkpan vape di larang blok..apa beda nya...apa takut rokok ngak laku ya,1,negatif,13 Maret 2021
unang sun,"Udah lama pake shopee, tapi baru sekarang males pake shopee karena gk bisa milih expedisi",1,negatif,17 Maret 2021
moodaurel 123,"Daftar makin susah, log in akun sendiri jg dipersulit, bgsd emg, ga niat amat bikin aplikasi",1,negatif,09 Maret 2021
Yanuar Lutfi,Kenapa ko aplikasi. Shopee saya tidak ada menu shopee foodnya .padahal udah di upgrade berulang kali,1,negatif,09 Maret 2021
J_Lia,"Halahh mau ganti/tambah alamat ga bisa2, balik terus ke alamat semula. Gimana mau shopping 😜😜😜",1,negatif,03 Maret 2021
Keyla Chancel,"Aku beli barang di gambar bagus pas datang jelek,terus jugak nih ya macet"" gitu shopi nya ih jelek banget deh aplikasi ini😏🤮🤢!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!!!!;!!;!;!!!!!!!:!;;!!!!:!!!!;!;!;;!;!;!!:!:!!:!;!;!;!;!!!!:!:!;:;;:; Tapi boong hayuuuu sopi bagus banyak geratis ongkir terus jugak banyak banget di shoppi yang murah barangnya thank you shoppi btw maaf kasi bintang satu ya karena biar gak ketahuan perank nya haha",1,negatif,18 Februari 2021
Warrior Orochi,"Cod via JNT, JNT nya menolak kirim produk elektronik ke Luar Pulau, karena beresiko. Tapi oleh Shopee, seller tetap dapet Penalti klo ga dikirim. Coba andai seller udah jelasin, tp buyer tetap order cod ke luar pulau. Ada 10 aja kayak gtu, bisa mati seller nya kena penalti. Seller penipu sih gpp bisa bikin akun lagi, coba gimana klo seller jual jujur akun permanen?? Hati kalian kemana?? Jualan apa pembunuhan? Ketat aturan buat tertib ke 2 pihak oke, Hla ini....?? Uninstall aja kali ya",1,negatif,23 Februari 2021
Razan Athaya gaming,Kak saya pesan tanaman Abang paket jt tidak dianter anter tulisan paket akan dikirim ke Jakarta padahal dianter ke alamat penerima jangan download,1,negatif,11 Maret 2021
Revaa :v,"baru juga instal jd pengguna baru tp gbisa klaim voc gratis ongkir pengguna baru, jdi gbsa belanja. jelek bgt, makin lama bukannya makin bagus malah makin jelek, jarang ngasi gratis ongkir, malah ngasi nya khusus shoppepay apalah, udh gt gbsa milih ekspedisi pengiriman, makin males",1,negatif,16 Maret 2021
Razita Asadel,"Jelek bgt,,loadingnya parah ga bs transaksi apapun,mau klaim gratis ongkir jg ga bs...",1,negatif,09 Maret 2021
ARIAN 98,"Hadeh gmna sh ya saya bayar via transfer bank g bisa upload bukti udh chat cs pertanyaan muter2 udh ngirim bukti bayar malah d mintain yg laen lah,ktnya suruh batalin ntr uang masuk shoppe pay tp g ada masuk2.uang kaga balik malah kecewa bngt sumpah",1,negatif,04 Maret 2021
Novi Puspitasari,Tolong balikin fitur pengiriman kayak dulu.. fitur skrg gabisa milih...warga +62 mau milih yah bukan di pilih...mana skrg mahal semua itu gada 0 lagi ongkirnya...kecewa saya..,1,negatif,17 Maret 2021
Jian Vami,"Shopee Sekarang Kok Buruk Sekali, Paket yang aku beli belum aja sampai - sampai, SiCepat Aja Kok Lambat Pengiriman nya",1,negatif,10 Maret 2021
Dea Yushi S,"Tokoku kena 2 poin penalti, katanya mengarahkan pembeli transaksi di luar Shopee? What? Taunya darimana? Buktinya apa? Kenapa di kasi poin penalti? Aneh bener. Lagi di awasi yahh hem",1,negatif,16 Februari 2021
Adi Nursadi,"Pengisian paket axisnet dengan shopeepay gagal. Sdh dilaporkan dapat kompensasi voucher, tapi vouchernya tidak bisa digunakan. Sdh lewat masa penanganan 3 hari, tapi belum selesai di suruh tunggu 3 hari lagi. Komplain di Twitter, hanya disuruh tunggu dan cek email tapi sampai saat ini belum ada update. Layanan customer service kalian jelek, tidak sebagus jualan kalian !!",1,negatif,31 Januari 2021
Rachmat Galank,"Shopee lama"" ga jelas nih masa gratis ongkir dibikin ribet , ga kaya dulu sampah !",1,negatif,12 Maret 2021
Orang Dalam,aplikasi ngaco. web rusak. udah download aplikasi masih diarahin ke Playstore. situ nyuruh buat uninstall?,1,negatif,25 Februari 2021
Zayn Alexsa,saya baru banget pake shope nga tau kllo ada penipu model ngambil akun saya yah lewat kode sopypay karna sblum nya saya pake aplikasi belnja sebelh udah bertahun tahhun belnja online nga pernh ketemu sama yang namnya pencuri akun saya nga ngerti sih sistem shope kya gimna bisa sampe gampang banget buat orang nyuri akun cumn dengan kode sopypay .mana saya baru pesen barang smpe skrng nga ada raib dah pesenan saya,1,negatif,13 Maret 2021
MUHAMMAD YUSUF ALWI,Shopee kurang kerjaan mengubah sistem pemilihan jasa kirim yang sudah bagus.,1,negatif,16 Maret 2021
rn_ sukses,"Sangat buruk, main nonaktifkan akun orang aja padahal masih ada saldo shopeepay untuk check out, tapi Langsung nonaktifkan akun org dan ga di aktifkan kembali, sama aja ngambil hak org lain.",1,negatif,25 Februari 2021
uswatul arisma,"INTINYA KECEWA BANGET LAH SAMA SHOPEE 🤬 Dulu suka bgt, tp kenapa yaa Spaylater ku sering bgt eror. Padahal aku juga gak pernah tuh telat bayar meskipun cuma sehari. Mana limit terus menurun. Sekarang malah gabisa di pakai sama sekali, pdahal limit juga masih ratusan ribu.",1,negatif,21 Februari 2021
Lenny Nurwahyuni,Jelek. Sy beli skipping rope harga rp 8rb. dateng rusak sy minta pengembalian. Dimenangkan penjual sy dsuruh bayar 23rb. Sy buka chat cs shopee gak bisa. Katane dsuruh clear cache n logout tp tetep aja gak bisa,1,negatif,03 Maret 2021
Rahmawati Nurul K,"""""""Perangkat ini telah di blokir karena sistem mendeteksi pelanggaran peraturan komunitas kami""""""?? What!!! Apa apa.an ini.6 akun beda nomor ponsel gak bisa dibuka semua.udah di unistal,dan di instal tetap begitu.sumpah sebel banget.padahal ada shopepay nya.Gak bertanggung jawab,Akun gak bisa dibuka.padahal tidak melakukan pelanggaran apa apa.Gak mau tahu,sampai gak bisa dibuka sampai besok lagi.Aku pindah ke Lain Hati.......",1,negatif,23 Februari 2021
Nur Lailiyah,Flas shale pas live 3.3 harga heels 3.300 udah di cekout malah dibatalin pesanan oleh tim shopee gak jelas banget. Padahal mereka sendiri yang buat sale !!!!!! KECEWA BANGET SAMA SHOPEE,1,negatif,05 Maret 2021
Anon Boy,"Astaga , apa apaan ini,, shopee semakin eror . Baru kali ini saya komplain,, saya penguna lama,, kenapa peforma semakin menurun, gratis ongkir sudah tidak ada lagi aplikasi sering leg tidak jelas,, sudah di update tetep macet.. kecewa dengan kenyamanan berblanja,, tolong perbaiki!",1,negatif,23 Februari 2021
Farikhatus Zahroh,Kenapa jasa pengiriman yg tersedia cuman shopee exspresa. Si cepat. Jne. Jnt gk ada lagi,1,negatif,17 Maret 2021
Robby Iskandar,Shoppe sekarang semakin buruk ...banyak penjual an penipuan..pesan apa yg dikirim apa.....,1,negatif,14 Maret 2021
